step,sense_time,move_time,deposit_time,diffusion_time
649,4.00543212890625e-05,9.5367431640625e-07,9.5367431640625e-07,0.0016870498657226562
650,3.981590270996094e-05,1.1920928955078125e-06,1.1920928955078125e-06,0.0016429424285888672
651,3.910064697265625e-05,0.0,7.152557373046875e-07,0.001567840576171875
652,6.29425048828125e-05,3.0994415283203125e-06,1.9073486328125e-06,0.0015697479248046875
653,5.1975250244140625e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0019278526306152344
654,5.316734313964844e-05,0.0,3.0994415283203125e-06,0.0017268657684326172
655,4.315376281738281e-05,0.0,9.5367431640625e-07,0.0017940998077392578
656,4.673004150390625e-05,9.5367431640625e-07,1.6689300537109375e-06,0.0015330314636230469
657,4.291534423828125e-05,9.5367431640625e-07,1.9073486328125e-06,0.0015621185302734375
658,3.886222839355469e-05,0.0,2.1457672119140625e-06,0.0015969276428222656
659,4.291534423828125e-05,0.0,1.9073486328125e-06,0.001415252685546875
660,5.412101745605469e-05,9.5367431640625e-07,1.9073486328125e-06,0.0016701221466064453
661,4.291534423828125e-05,1.1920928955078125e-06,1.9073486328125e-06,0.0017101764678955078
662,4.291534423828125e-05,1.1920928955078125e-06,1.9073486328125e-06,0.0017120838165283203
663,4.410743713378906e-05,7.152557373046875e-07,9.5367431640625e-07,0.0011730194091796875
664,3.814697265625e-05,0.0,9.5367431640625e-07,0.0011394023895263672
665,3.695487976074219e-05,0.0,9.5367431640625e-07,0.0010728836059570312
666,3.504753112792969e-05,0.0,9.5367431640625e-07,0.0010700225830078125
667,3.218650817871094e-05,0.0,2.1457672119140625e-06,0.0011892318725585938
668,4.029273986816406e-05,0.0,9.5367431640625e-07,0.0012500286102294922
669,3.409385681152344e-05,9.5367431640625e-07,9.5367431640625e-07,0.0012209415435791016
670,4.220008850097656e-05,7.152557373046875e-07,2.1457672119140625e-06,0.0012149810791015625
671,3.600120544433594e-05,0.0,2.1457672119140625e-06,0.0011630058288574219
672,3.62396240234375e-05,0.0,9.5367431640625e-07,0.00125885009765625
673,3.1948089599609375e-05,0.0,2.1457672119140625e-06,0.0012469291687011719
674,4.1961669921875e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0013592243194580078
675,3.719329833984375e-05,0.0,1.9073486328125e-06,0.0013632774353027344
676,3.790855407714844e-05,0.0,1.9073486328125e-06,0.0013339519500732422
677,4.100799560546875e-05,0.0,9.5367431640625e-07,0.0012507438659667969
678,3.981590270996094e-05,0.0,2.1457672119140625e-06,0.0015420913696289062
679,3.910064697265625e-05,9.5367431640625e-07,9.5367431640625e-07,0.0015740394592285156
680,3.695487976074219e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0015048980712890625
681,3.6716461181640625e-05,7.152557373046875e-07,9.5367431640625e-07,0.0014660358428955078
682,3.886222839355469e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0014982223510742188
683,4.315376281738281e-05,9.5367431640625e-07,1.9073486328125e-06,0.0014941692352294922
684,6.031990051269531e-05,1.1920928955078125e-06,2.6226043701171875e-06,0.0016198158264160156
685,4.1961669921875e-05,0.0,9.5367431640625e-07,0.001529693603515625
686,4.100799560546875e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0014998912811279297
687,3.600120544433594e-05,0.0,1.1920928955078125e-06,0.0015659332275390625
688,4.601478576660156e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0016529560089111328
689,3.910064697265625e-05,0.0,2.1457672119140625e-06,0.0016329288482666016
690,4.601478576660156e-05,9.5367431640625e-07,1.1920928955078125e-06,0.0014972686767578125
691,3.790855407714844e-05,9.5367431640625e-07,9.5367431640625e-07,0.0014748573303222656
692,4.291534423828125e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0015039443969726562
693,3.981590270996094e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0014750957489013672
694,3.695487976074219e-05,9.5367431640625e-07,9.5367431640625e-07,0.0015952587127685547
695,6.508827209472656e-05,9.5367431640625e-07,1.9073486328125e-06,0.0015177726745605469
696,4.601478576660156e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0013232231140136719
697,5.7220458984375e-05,0.0,1.9073486328125e-06,0.001764059066772461
698,4.220008850097656e-05,9.5367431640625e-07,1.9073486328125e-06,0.0013072490692138672
699,4.00543212890625e-05,0.0,1.1920928955078125e-06,0.0012581348419189453
700,3.719329833984375e-05,0.0,1.6689300537109375e-06,0.0011589527130126953
701,3.409385681152344e-05,0.0,1.1920928955078125e-06,0.0009419918060302734
702,3.4809112548828125e-05,9.5367431640625e-07,9.5367431640625e-07,0.0010521411895751953
703,3.3855438232421875e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0010061264038085938
704,3.528594970703125e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0009899139404296875
705,4.673004150390625e-05,0.0,2.1457672119140625e-06,0.0008769035339355469
706,3.790855407714844e-05,0.0,9.5367431640625e-07,0.0009882450103759766
707,3.600120544433594e-05,9.5367431640625e-07,2.1457672119140625e-06,0.000985860824584961
708,3.981590270996094e-05,0.0,1.9073486328125e-06,0.0010128021240234375
709,4.410743713378906e-05,9.5367431640625e-07,3.0994415283203125e-06,0.0010440349578857422
710,3.6716461181640625e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0010619163513183594
711,3.504753112792969e-05,0.0,2.1457672119140625e-06,0.0011620521545410156
712,4.1961669921875e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0009632110595703125
713,3.719329833984375e-05,9.5367431640625e-07,9.5367431640625e-07,0.001049041748046875
714,3.4809112548828125e-05,0.0,9.5367431640625e-07,0.0009851455688476562
715,4.1961669921875e-05,0.0,1.9073486328125e-06,0.00115203857421875
716,3.695487976074219e-05,0.0,2.1457672119140625e-06,0.0011539459228515625
717,3.1948089599609375e-05,0.0,1.9073486328125e-06,0.0009758472442626953
718,3.314018249511719e-05,0.0,2.1457672119140625e-06,0.0010068416595458984
719,3.0994415283203125e-05,0.0,1.1920928955078125e-06,0.0010738372802734375
720,4.291534423828125e-05,1.1920928955078125e-06,9.5367431640625e-07,0.0009908676147460938
721,3.600120544433594e-05,0.0,2.1457672119140625e-06,0.0009982585906982422
722,3.0994415283203125e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0010099411010742188
723,3.1948089599609375e-05,0.0,9.5367431640625e-07,0.0010068416595458984
724,3.409385681152344e-05,0.0,9.5367431640625e-07,0.0010449886322021484
725,2.7894973754882812e-05,9.5367431640625e-07,7.152557373046875e-07,0.0009629726409912109
726,3.361701965332031e-05,0.0,2.1457672119140625e-06,0.0010039806365966797
727,4.315376281738281e-05,0.0,1.9073486328125e-06,0.0010221004486083984
728,3.62396240234375e-05,0.0,9.5367431640625e-07,0.0010361671447753906
729,3.62396240234375e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0009737014770507812
730,3.504753112792969e-05,0.0,2.1457672119140625e-06,0.0011000633239746094
731,5.626678466796875e-05,1.1920928955078125e-06,2.86102294921875e-06,0.0010001659393310547
732,8.797645568847656e-05,9.5367431640625e-07,4.291534423828125e-06,0.0014390945434570312
733,3.910064697265625e-05,0.0,2.1457672119140625e-06,0.0010080337524414062
734,9.703636169433594e-05,1.9073486328125e-06,3.0994415283203125e-06,0.00146484375
735,3.2901763916015625e-05,9.5367431640625e-07,1.9073486328125e-06,0.0009729862213134766
736,4.100799560546875e-05,0.0,1.1920928955078125e-06,0.0009360313415527344
737,5.1975250244140625e-05,9.5367431640625e-07,1.9073486328125e-06,0.0010287761688232422
738,3.814697265625e-05,9.5367431640625e-07,9.5367431640625e-07,0.0010411739349365234
739,3.719329833984375e-05,0.0,1.6689300537109375e-06,0.001010894775390625
740,3.2901763916015625e-05,0.0,2.1457672119140625e-06,0.0010058879852294922
741,3.886222839355469e-05,0.0,9.5367431640625e-07,0.0009877681732177734
742,8.988380432128906e-05,9.5367431640625e-07,4.0531158447265625e-06,0.00151824951171875
743,3.409385681152344e-05,0.0,1.9073486328125e-06,0.0010488033294677734
744,5.0067901611328125e-05,9.5367431640625e-07,2.1457672119140625e-06,0.00092315673828125
745,4.601478576660156e-05,9.5367431640625e-07,1.9073486328125e-06,0.001088857650756836
746,4.410743713378906e-05,7.152557373046875e-07,1.9073486328125e-06,0.0010459423065185547
747,3.790855407714844e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0010309219360351562
748,3.5762786865234375e-05,0.0,2.1457672119140625e-06,0.00090789794921875
749,3.695487976074219e-05,9.5367431640625e-07,1.9073486328125e-06,0.0010139942169189453
750,6.508827209472656e-05,9.5367431640625e-07,3.0994415283203125e-06,0.0027289390563964844
751,6.413459777832031e-05,1.1920928955078125e-06,3.0994415283203125e-06,0.002595186233520508
752,5.7220458984375e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0026030540466308594
753,6.604194641113281e-05,9.5367431640625e-07,3.814697265625e-06,0.002200603485107422
754,6.699562072753906e-05,9.5367431640625e-07,1.9073486328125e-06,0.0022017955780029297
755,5.7220458984375e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0022301673889160156
756,5.507469177246094e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0021991729736328125
757,4.8160552978515625e-05,0.0,1.6689300537109375e-06,0.0022192001342773438
758,4.8160552978515625e-05,7.152557373046875e-07,2.1457672119140625e-06,0.0019440650939941406
759,4.506111145019531e-05,9.5367431640625e-07,2.1457672119140625e-06,0.001825094223022461
760,4.506111145019531e-05,9.5367431640625e-07,7.152557373046875e-07,0.0018868446350097656
761,4.8160552978515625e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0018150806427001953
762,4.410743713378906e-05,9.5367431640625e-07,1.9073486328125e-06,0.0018739700317382812
763,4.363059997558594e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.001987934112548828
764,4.1961669921875e-05,9.5367431640625e-07,1.1920928955078125e-06,0.0016970634460449219
765,5.2928924560546875e-05,1.1920928955078125e-06,3.0994415283203125e-06,0.001752614974975586
766,4.315376281738281e-05,9.5367431640625e-07,1.9073486328125e-06,0.001714944839477539
767,4.315376281738281e-05,9.5367431640625e-07,1.9073486328125e-06,0.00168609619140625
768,3.981590270996094e-05,1.1920928955078125e-06,9.5367431640625e-07,0.0017480850219726562
769,4.696846008300781e-05,7.152557373046875e-07,1.9073486328125e-06,0.0018999576568603516
770,3.886222839355469e-05,0.0,2.1457672119140625e-06,0.0017070770263671875
771,4.506111145019531e-05,0.0,2.1457672119140625e-06,0.0016560554504394531
772,4.8160552978515625e-05,1.1920928955078125e-06,9.5367431640625e-07,0.001806020736694336
773,4.9114227294921875e-05,9.5367431640625e-07,3.0994415283203125e-06,0.0015838146209716797
774,5.1975250244140625e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0015454292297363281
775,5.1021575927734375e-05,9.5367431640625e-07,3.0994415283203125e-06,0.0015909671783447266
776,5.1975250244140625e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0014531612396240234
777,4.029273986816406e-05,0.0,1.1920928955078125e-06,0.0010859966278076172
778,3.790855407714844e-05,0.0,1.9073486328125e-06,0.0011477470397949219
779,3.910064697265625e-05,9.5367431640625e-07,9.5367431640625e-07,0.0009698867797851562
780,4.291534423828125e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0010628700256347656
781,5.4836273193359375e-05,0.0,1.9073486328125e-06,0.0009047985076904297
782,3.790855407714844e-05,0.0,2.1457672119140625e-06,0.0009899139404296875
783,4.291534423828125e-05,0.0,7.152557373046875e-07,0.0012311935424804688
784,4.8160552978515625e-05,9.5367431640625e-07,3.0994415283203125e-06,0.0010807514190673828
785,5.412101745605469e-05,7.152557373046875e-07,2.1457672119140625e-06,0.0010449886322021484
786,7.200241088867188e-05,9.5367431640625e-07,2.1457672119140625e-06,0.003859996795654297
787,7.081031799316406e-05,9.5367431640625e-07,1.1205673217773438e-05,0.0011441707611083984
788,4.506111145019531e-05,0.0,1.6689300537109375e-06,0.0010561943054199219
789,4.7206878662109375e-05,0.0,7.152557373046875e-07,0.0008342266082763672
790,3.3855438232421875e-05,0.0,1.9073486328125e-06,0.0009829998016357422
791,3.600120544433594e-05,0.0,1.9073486328125e-06,0.0009291172027587891
792,3.409385681152344e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0010080337524414062
793,4.100799560546875e-05,0.0,9.5367431640625e-07,0.0010030269622802734
794,3.910064697265625e-05,9.5367431640625e-07,2.1457672119140625e-06,0.001146078109741211
795,4.601478576660156e-05,0.0,2.1457672119140625e-06,0.0009188652038574219
796,5.1975250244140625e-05,9.5367431640625e-07,2.86102294921875e-06,0.0010390281677246094
797,3.4809112548828125e-05,0.0,9.5367431640625e-07,0.0009179115295410156
798,3.600120544433594e-05,0.0,2.1457672119140625e-06,0.0009419918060302734
799,4.9114227294921875e-05,0.0,1.9073486328125e-06,0.0011742115020751953
800,5.984306335449219e-05,0.0,1.9073486328125e-06,0.0013580322265625
801,6.604194641113281e-05,1.9073486328125e-06,2.1457672119140625e-06,0.0010418891906738281
802,0.0001609325408935547,9.5367431640625e-07,2.1457672119140625e-06,0.002215147018432617
803,4.887580871582031e-05,0.0,1.9073486328125e-06,0.0008790493011474609
804,4.887580871582031e-05,9.5367431640625e-07,1.9073486328125e-06,0.0011188983917236328
805,4.410743713378906e-05,0.0,1.1920928955078125e-06,0.0008771419525146484
806,4.696846008300781e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0010941028594970703
807,4.410743713378906e-05,0.0,2.1457672119140625e-06,0.0010571479797363281
808,4.935264587402344e-05,0.0,2.1457672119140625e-06,0.0009658336639404297
809,4.38690185546875e-05,0.0,1.9073486328125e-06,0.0008509159088134766
810,3.886222839355469e-05,9.5367431640625e-07,1.9073486328125e-06,0.0009357929229736328
811,3.886222839355469e-05,0.0,1.9073486328125e-06,0.000942230224609375
812,5.1975250244140625e-05,1.1920928955078125e-06,1.9073486328125e-06,0.0009529590606689453
813,4.38690185546875e-05,0.0,1.9073486328125e-06,0.0010800361633300781
814,4.6253204345703125e-05,0.0,2.1457672119140625e-06,0.0010471343994140625
815,3.409385681152344e-05,9.5367431640625e-07,9.5367431640625e-07,0.0010292530059814453
816,4.482269287109375e-05,0.0,2.1457672119140625e-06,0.00102996826171875
817,4.2438507080078125e-05,0.0,1.9073486328125e-06,0.0009326934814453125
818,4.291534423828125e-05,0.0,1.9073486328125e-06,0.0010578632354736328
819,4.1961669921875e-05,9.5367431640625e-07,1.6689300537109375e-06,0.0010900497436523438
820,3.504753112792969e-05,9.5367431640625e-07,1.6689300537109375e-06,0.001150369644165039
821,4.1961669921875e-05,9.5367431640625e-07,9.5367431640625e-07,0.0011661052703857422
822,4.7206878662109375e-05,9.5367431640625e-07,1.6689300537109375e-06,0.0009219646453857422
823,4.1961669921875e-05,0.0,2.1457672119140625e-06,0.0011379718780517578
824,5.2928924560546875e-05,0.0,2.1457672119140625e-06,0.0011479854583740234
825,4.792213439941406e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0011911392211914062
826,3.790855407714844e-05,0.0,9.5367431640625e-07,0.0010581016540527344
827,3.886222839355469e-05,0.0,9.5367431640625e-07,0.0008370876312255859
828,3.933906555175781e-05,0.0,1.6689300537109375e-06,0.000993967056274414
829,3.886222839355469e-05,7.152557373046875e-07,2.1457672119140625e-06,0.0010039806365966797
830,3.910064697265625e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0011670589447021484
831,4.57763671875e-05,0.0,1.9073486328125e-06,0.0009090900421142578
832,3.790855407714844e-05,0.0,1.1920928955078125e-06,0.0010440349578857422
833,3.981590270996094e-05,9.5367431640625e-07,1.9073486328125e-06,0.0010008811950683594
834,3.886222839355469e-05,9.5367431640625e-07,1.6689300537109375e-06,0.001009225845336914
835,4.410743713378906e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0010077953338623047
836,5.1975250244140625e-05,0.0,2.1457672119140625e-06,0.0010743141174316406
837,4.601478576660156e-05,9.5367431640625e-07,1.6689300537109375e-06,0.0009043216705322266
838,3.933906555175781e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0010139942169189453
839,9.298324584960938e-05,9.5367431640625e-07,2.86102294921875e-06,0.0020051002502441406
840,4.100799560546875e-05,1.1920928955078125e-06,9.5367431640625e-07,0.0011980533599853516
841,3.886222839355469e-05,9.5367431640625e-07,7.152557373046875e-07,0.0009799003601074219
842,4.601478576660156e-05,0.0,1.9073486328125e-06,0.0010957717895507812
843,4.7206878662109375e-05,9.5367431640625e-07,1.9073486328125e-06,0.0010499954223632812
844,4.100799560546875e-05,0.0,1.9073486328125e-06,0.0010602474212646484
845,3.910064697265625e-05,0.0,9.5367431640625e-07,0.0010268688201904297
846,9.989738464355469e-05,7.152557373046875e-07,3.0994415283203125e-06,0.0022897720336914062
847,4.1961669921875e-05,0.0,1.9073486328125e-06,0.0008697509765625
848,3.886222839355469e-05,0.0,9.5367431640625e-07,0.0008630752563476562
849,3.3855438232421875e-05,1.1920928955078125e-06,9.5367431640625e-07,0.0010113716125488281
850,4.482269287109375e-05,1.1920928955078125e-06,1.1920928955078125e-06,0.0009799003601074219
851,4.6253204345703125e-05,1.1920928955078125e-06,1.6689300537109375e-06,0.0011310577392578125
852,3.600120544433594e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0010068416595458984
853,8.797645568847656e-05,1.9073486328125e-06,3.0994415283203125e-06,0.0020329952239990234
854,4.57763671875e-05,9.5367431640625e-07,1.9073486328125e-06,0.0010020732879638672
855,8.296966552734375e-05,9.5367431640625e-07,3.0994415283203125e-06,0.0020961761474609375
856,3.314018249511719e-05,9.5367431640625e-07,9.5367431640625e-07,0.000985860824584961
857,8.702278137207031e-05,9.5367431640625e-07,4.0531158447265625e-06,0.0025510787963867188
858,4.029273986816406e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0009758472442626953
859,4.1961669921875e-05,0.0,2.1457672119140625e-06,0.0010061264038085938
860,4.506111145019531e-05,9.5367431640625e-07,1.6689300537109375e-06,0.001065969467163086
861,4.7206878662109375e-05,7.152557373046875e-07,9.5367431640625e-07,0.0010170936584472656
862,4.601478576660156e-05,0.0,3.0994415283203125e-06,0.0009300708770751953
863,4.601478576660156e-05,9.5367431640625e-07,2.1457672119140625e-06,0.000885009765625
864,5.2928924560546875e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0010600090026855469
865,0.00013184547424316406,9.5367431640625e-07,2.1457672119140625e-06,0.001096963882446289
866,4.8160552978515625e-05,9.5367431640625e-07,1.9073486328125e-06,0.0010857582092285156
867,0.00010395050048828125,1.1920928955078125e-06,4.291534423828125e-06,0.0013670921325683594
868,5.984306335449219e-05,9.5367431640625e-07,1.9073486328125e-06,0.0009829998016357422
869,5.1975250244140625e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0012309551239013672
870,5.0067901611328125e-05,7.152557373046875e-07,1.9073486328125e-06,0.001428842544555664
871,4.9114227294921875e-05,9.5367431640625e-07,1.9073486328125e-06,0.001313924789428711
872,4.696846008300781e-05,0.0,2.1457672119140625e-06,0.0011458396911621094
873,4.506111145019531e-05,0.0,2.1457672119140625e-06,0.0012059211730957031
874,6.389617919921875e-05,9.5367431640625e-07,2.86102294921875e-06,0.0010280609130859375
875,4.6253204345703125e-05,9.5367431640625e-07,2.86102294921875e-06,0.0012440681457519531
876,4.696846008300781e-05,9.5367431640625e-07,1.9073486328125e-06,0.001322031021118164
877,5.1975250244140625e-05,0.0,2.1457672119140625e-06,0.0010819435119628906
878,5.984306335449219e-05,0.0,1.9073486328125e-06,0.0011599063873291016
879,4.8160552978515625e-05,9.5367431640625e-07,1.9073486328125e-06,0.0012280941009521484
880,3.790855407714844e-05,9.5367431640625e-07,9.5367431640625e-07,0.0014789104461669922
881,4.887580871582031e-05,9.5367431640625e-07,1.9073486328125e-06,0.0012998580932617188
882,4.315376281738281e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.001383066177368164
883,4.1961669921875e-05,1.1920928955078125e-06,1.6689300537109375e-06,0.001363992691040039
884,4.506111145019531e-05,0.0,1.9073486328125e-06,0.001325845718383789
885,3.600120544433594e-05,9.5367431640625e-07,9.5367431640625e-07,0.0011761188507080078
886,3.910064697265625e-05,9.5367431640625e-07,1.9073486328125e-06,0.0011796951293945312
887,4.00543212890625e-05,0.0,9.5367431640625e-07,0.0012471675872802734
888,3.62396240234375e-05,9.5367431640625e-07,1.9073486328125e-06,0.0013151168823242188
889,4.696846008300781e-05,9.5367431640625e-07,1.9073486328125e-06,0.0013568401336669922
890,5.316734313964844e-05,9.5367431640625e-07,1.9073486328125e-06,0.0014967918395996094
891,3.719329833984375e-05,9.5367431640625e-07,1.1920928955078125e-06,0.0014731884002685547
892,4.124641418457031e-05,0.0,1.9073486328125e-06,0.0012438297271728516
893,3.719329833984375e-05,9.5367431640625e-07,1.6689300537109375e-06,0.0011529922485351562
894,4.506111145019531e-05,0.0,9.5367431640625e-07,0.0013399124145507812
895,4.100799560546875e-05,9.5367431640625e-07,2.1457672119140625e-06,0.001489877700805664
896,3.981590270996094e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0013208389282226562
897,4.601478576660156e-05,9.5367431640625e-07,1.9073486328125e-06,0.0013051033020019531
898,3.790855407714844e-05,0.0,1.9073486328125e-06,0.0013539791107177734
899,4.506111145019531e-05,0.0,2.1457672119140625e-06,0.0015189647674560547
900,4.363059997558594e-05,0.0,2.1457672119140625e-06,0.0015902519226074219
901,5.626678466796875e-05,0.0,2.1457672119140625e-06,0.0013072490692138672
902,4.982948303222656e-05,0.0,1.9073486328125e-06,0.0014526844024658203
903,5.0067901611328125e-05,0.0,2.1457672119140625e-06,0.0017099380493164062
904,4.7206878662109375e-05,1.1920928955078125e-06,3.0994415283203125e-06,0.0019330978393554688
905,4.7206878662109375e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0018968582153320312
906,7.295608520507812e-05,1.1920928955078125e-06,3.0994415283203125e-06,0.0025091171264648438
907,6.818771362304688e-05,9.5367431640625e-07,2.1457672119140625e-06,0.002213716506958008
908,6.198883056640625e-05,9.5367431640625e-07,3.0994415283203125e-06,0.002216339111328125
909,5.1975250244140625e-05,9.5367431640625e-07,1.9073486328125e-06,0.002226114273071289
910,6.699562072753906e-05,9.5367431640625e-07,2.6226043701171875e-06,0.0022830963134765625
911,5.6743621826171875e-05,9.5367431640625e-07,1.9073486328125e-06,0.002076864242553711
912,4.887580871582031e-05,1.1920928955078125e-06,1.1920928955078125e-06,0.002134084701538086
913,5.698204040527344e-05,9.5367431640625e-07,1.6689300537109375e-06,0.002020120620727539
914,4.482269287109375e-05,9.5367431640625e-07,1.1920928955078125e-06,0.0019221305847167969
915,5.316734313964844e-05,9.5367431640625e-07,1.9073486328125e-06,0.002007007598876953
916,4.100799560546875e-05,9.5367431640625e-07,1.9073486328125e-06,0.0018579959869384766
917,4.887580871582031e-05,9.5367431640625e-07,2.1457672119140625e-06,0.002019166946411133
918,4.315376281738281e-05,9.5367431640625e-07,1.9073486328125e-06,0.0019488334655761719
919,6.818771362304688e-05,7.152557373046875e-07,3.0994415283203125e-06,0.0018551349639892578
920,4.506111145019531e-05,1.1920928955078125e-06,1.1920928955078125e-06,0.0018019676208496094
921,5.1975250244140625e-05,9.5367431640625e-07,3.0994415283203125e-06,0.001687765121459961
922,4.220008850097656e-05,0.0,1.9073486328125e-06,0.0017461776733398438
923,4.57763671875e-05,1.1920928955078125e-06,3.0994415283203125e-06,0.0019719600677490234
924,4.482269287109375e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0019421577453613281
925,4.6253204345703125e-05,9.5367431640625e-07,1.9073486328125e-06,0.0017137527465820312
926,5.1975250244140625e-05,0.0,1.9073486328125e-06,0.0015149116516113281
927,4.220008850097656e-05,9.5367431640625e-07,1.9073486328125e-06,0.0012826919555664062
928,3.814697265625e-05,0.0,1.6689300537109375e-06,0.001055002212524414
929,3.981590270996094e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0010907649993896484
930,3.719329833984375e-05,0.0,2.1457672119140625e-06,0.0011448860168457031
931,5.2928924560546875e-05,0.0,2.86102294921875e-06,0.0012202262878417969
932,4.00543212890625e-05,0.0,3.0994415283203125e-06,0.001245260238647461
933,3.695487976074219e-05,9.5367431640625e-07,1.9073486328125e-06,0.0013530254364013672
934,3.910064697265625e-05,9.5367431640625e-07,1.9073486328125e-06,0.0012238025665283203
935,3.504753112792969e-05,0.0,1.9073486328125e-06,0.0013642311096191406
936,3.504753112792969e-05,9.5367431640625e-07,7.152557373046875e-07,0.0013470649719238281
937,3.719329833984375e-05,0.0,7.152557373046875e-07,0.0013072490692138672
938,3.314018249511719e-05,0.0,2.1457672119140625e-06,0.001390218734741211
939,3.409385681152344e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0011568069458007812
940,4.482269287109375e-05,0.0,1.9073486328125e-06,0.0013308525085449219
941,3.695487976074219e-05,1.1920928955078125e-06,1.1920928955078125e-06,0.001264810562133789
942,3.814697265625e-05,1.1920928955078125e-06,1.1920928955078125e-06,0.0016009807586669922
943,3.600120544433594e-05,1.1920928955078125e-06,1.9073486328125e-06,0.0015110969543457031
944,3.695487976074219e-05,9.5367431640625e-07,9.5367431640625e-07,0.0016639232635498047
945,5.698204040527344e-05,0.0,7.152557373046875e-07,0.0017788410186767578
946,4.410743713378906e-05,0.0,2.1457672119140625e-06,0.0015208721160888672
947,4.792213439941406e-05,7.152557373046875e-07,1.9073486328125e-06,0.0015118122100830078
948,4.482269287109375e-05,0.0,2.1457672119140625e-06,0.0014641284942626953
949,4.00543212890625e-05,1.1920928955078125e-06,7.152557373046875e-07,0.00144195556640625
950,3.600120544433594e-05,9.5367431640625e-07,1.9073486328125e-06,0.0015239715576171875
951,3.790855407714844e-05,9.5367431640625e-07,1.6689300537109375e-06,0.0015189647674560547
952,3.5762786865234375e-05,9.5367431640625e-07,9.5367431640625e-07,0.0015227794647216797
953,4.482269287109375e-05,9.5367431640625e-07,3.0994415283203125e-06,0.0015330314636230469
954,3.62396240234375e-05,0.0,1.9073486328125e-06,0.0015041828155517578
955,4.1961669921875e-05,9.5367431640625e-07,1.9073486328125e-06,0.001573801040649414
956,3.719329833984375e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0015707015991210938
957,3.6716461181640625e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0009758472442626953
958,4.38690185546875e-05,7.152557373046875e-07,1.9073486328125e-06,0.0017001628875732422
959,4.506111145019531e-05,7.152557373046875e-07,1.9073486328125e-06,0.0010650157928466797
960,4.696846008300781e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0014929771423339844
961,3.314018249511719e-05,0.0,1.1920928955078125e-06,0.001039743423461914
962,5.030632019042969e-05,9.5367431640625e-07,1.9073486328125e-06,0.0015959739685058594
963,3.886222839355469e-05,0.0,2.1457672119140625e-06,0.0011000633239746094
964,4.38690185546875e-05,0.0,1.9073486328125e-06,0.0017070770263671875
965,4.410743713378906e-05,1.1920928955078125e-06,1.9073486328125e-06,0.0015821456909179688
966,4.6253204345703125e-05,9.5367431640625e-07,1.9073486328125e-06,0.0017158985137939453
967,3.719329833984375e-05,9.5367431640625e-07,1.9073486328125e-06,0.001394033432006836
968,4.38690185546875e-05,1.1920928955078125e-06,1.6689300537109375e-06,0.0012450218200683594
969,3.5762786865234375e-05,9.5367431640625e-07,1.9073486328125e-06,0.0013837814331054688
970,4.696846008300781e-05,0.0,2.1457672119140625e-06,0.001544952392578125
971,4.291534423828125e-05,0.0,9.5367431640625e-07,0.0017027854919433594
972,4.1961669921875e-05,9.5367431640625e-07,1.6689300537109375e-06,0.0017049312591552734
973,4.506111145019531e-05,0.0,7.152557373046875e-07,0.0016510486602783203
